,date,state,actuals.newCases,actuals.newDeaths,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
3410,2021-01-18,CT,6703.0,76.0,,,,,
3411,2021-01-19,CT,2094.0,12.0,328775.0,201664.0,23150.0,0.057,0.006
3412,2021-01-20,CT,1915.0,44.0,430375.0,213145.0,25018.0,0.06,0.007
3413,2021-01-21,CT,1662.0,48.0,435075.0,230913.0,28602.0,0.065,0.008
3414,2021-01-22,CT,2019.0,45.0,477250.0,248753.0,33149.0,0.07,0.009
3415,2021-01-23,CT,0.0,0.0,492850.0,264042.0,37098.0,0.074,0.01
3416,2021-01-24,CT,0.0,0.0,492850.0,275126.0,40506.0,0.077,0.011
3417,2021-01-25,CT,5817.0,92.0,492850.0,282674.0,42421.0,0.079,0.012
3418,2021-01-26,CT,1267.0,23.0,515675.0,291257.0,45190.0,0.082,0.013
3419,2021-01-27,CT,2440.0,42.0,543975.0,302710.0,51939.0,0.085,0.015
3420,2021-01-28,CT,1426.0,44.0,571775.0,315317.0,59437.0,0.088,0.017
3421,2021-01-29,CT,1258.0,26.0,577625.0,329149.0,67624.0,0.092,0.019
3422,2021-01-30,CT,0.0,0.0,578600.0,340886.0,73706.0,0.096,0.021
3423,2021-01-31,CT,0.0,0.0,578600.0,349879.0,79511.0,0.098,0.022
3424,2021-02-01,CT,3931.0,73.0,578600.0,357588.0,83855.0,0.1,0.024
3425,2021-02-02,CT,2568.0,14.0,574650.0,361495.0,86602.0,0.101,0.024
3426,2021-02-03,CT,482.0,24.0,608600.0,365975.0,90574.0,0.103,0.025
3427,2021-02-04,CT,937.0,28.0,666175.0,375795.0,97568.0,0.105,0.027
3428,2021-02-05,CT,1431.0,29.0,668125.0,387627.0,106224.0,0.109,0.03
3429,2021-02-06,CT,0.0,0.0,740300.0,395554.0,115349.0,0.111,0.032
3430,2021-02-07,CT,0.0,0.0,740300.0,402227.0,123198.0,0.113,0.035
3431,2021-02-08,CT,4367.0,68.0,,,,,
3432,2021-02-09,CT,869.0,16.0,800225.0,412601.0,133196.0,0.116,0.037
3433,2021-02-10,CT,888.0,28.0,801325.0,423296.0,142918.0,0.119,0.04
3434,2021-02-11,CT,1003.0,28.0,812325.0,437058.0,154639.0,0.123,0.043
3435,2021-02-12,CT,838.0,27.0,814525.0,450204.0,167894.0,0.126,0.047
3436,2021-02-13,CT,0.0,0.0,847200.0,462710.0,183146.0,0.13,0.051
3437,2021-02-14,CT,0.0,0.0,854725.0,473106.0,191978.0,0.133,0.054
3438,2021-02-15,CT,2905.0,66.0,,,,,
3439,2021-02-16,CT,580.0,2.0,914075.0,494373.0,206920.0,0.139,0.058
3440,2021-02-17,CT,534.0,27.0,916075.0,509165.0,218777.0,0.143,0.061
3441,2021-02-18,CT,547.0,20.0,922075.0,525133.0,231795.0,0.147,0.065
3442,2021-02-19,CT,1198.0,27.0,958925.0,558539.0,253770.0,0.157,0.071
3443,2021-02-20,CT,0.0,0.0,984275.0,572145.0,265343.0,0.16,0.074
3444,2021-02-21,CT,0.0,0.0,984275.0,579380.0,270792.0,0.163,0.076
3445,2021-02-22,CT,2233.0,39.0,984275.0,592976.0,277754.0,0.166,0.078
3446,2021-02-23,CT,1357.0,10.0,1025755.0,600303.0,280425.0,0.168,0.079
3447,2021-02-24,CT,1493.0,23.0,1099225.0,615837.0,283844.0,0.173,0.08
3448,2021-02-25,CT,975.0,19.0,1113035.0,627101.0,286522.0,0.176,0.08
3449,2021-02-26,CT,787.0,8.0,1190995.0,650134.0,291338.0,0.182,0.082
3450,2021-02-27,CT,0.0,0.0,1198495.0,671322.0,296178.0,0.188,0.083
3451,2021-02-28,CT,0.0,0.0,1198495.0,690663.0,301151.0,0.194,0.084
3452,2021-03-01,CT,2680.0,29.0,1198495.0,712375.0,306075.0,0.2,0.086
3453,2021-03-02,CT,502.0,7.0,1281935.0,719571.0,307686.0,0.202,0.086
3454,2021-03-03,CT,494.0,20.0,1309225.0,736848.0,311505.0,0.207,0.087
3455,2021-03-04,CT,878.0,15.0,1345595.0,759702.0,314508.0,0.213,0.088
3456,2021-03-05,CT,830.0,11.0,1421045.0,790039.0,318025.0,0.222,0.089
3457,2021-03-06,CT,0.0,0.0,1434565.0,822106.0,321484.0,0.231,0.09
3458,2021-03-07,CT,0.0,0.0,1434565.0,856048.0,325922.0,0.24,0.091
3459,2021-03-08,CT,2066.0,21.0,1434565.0,883688.0,340912.0,0.248,0.096
3460,2021-03-09,CT,749.0,14.0,1525915.0,897576.0,345611.0,0.252,0.097
3461,2021-03-10,CT,512.0,13.0,1558445.0,920595.0,354352.0,0.258,0.099
3462,2021-03-11,CT,735.0,9.0,1604885.0,948575.0,362671.0,0.266,0.102
3463,2021-03-12,CT,1185.0,4.0,1642625.0,984384.0,374997.0,0.276,0.105
3464,2021-03-13,CT,0.0,0.0,1659085.0,933227.0,496388.0,0.262,0.139
3465,2021-03-14,CT,0.0,0.0,1659085.0,933367.0,496443.0,0.262,0.139
3466,2021-03-15,CT,2525.0,23.0,1659085.0,952509.0,509812.0,0.267,0.143
3467,2021-03-16,CT,853.0,11.0,1749215.0,964706.0,517141.0,0.271,0.145
3468,2021-03-17,CT,373.0,8.0,1774555.0,977155.0,528525.0,0.274,0.148
3469,2021-03-18,CT,1156.0,15.0,1820525.0,993878.0,543501.0,0.279,0.152
3470,2021-03-19,CT,1207.0,10.0,1884695.0,1014611.0,559558.0,0.285,0.157
3471,2021-03-20,CT,0.0,0.0,1899395.0,1034439.0,574848.0,0.29,0.161
3472,2021-03-21,CT,0.0,0.0,1899395.0,1057505.0,589228.0,0.297,0.165
3473,2021-03-22,CT,2976.0,9.0,1899395.0,1079370.0,603624.0,0.303,0.169
3474,2021-03-23,CT,898.0,4.0,1975855.0,1093483.0,608492.0,0.307,0.171
3475,2021-03-24,CT,1457.0,7.0,2070805.0,1108552.0,618348.0,0.311,0.173
3476,2021-03-25,CT,1488.0,10.0,2097155.0,1131532.0,632200.0,0.317,0.177
3477,2021-03-26,CT,1700.0,3.0,2193075.0,1155239.0,646279.0,0.324,0.181
3478,2021-03-27,CT,0.0,0.0,2211275.0,1178160.0,664680.0,0.33,0.186
3479,2021-03-28,CT,0.0,0.0,2211275.0,1202316.0,682603.0,0.337,0.191
3480,2021-03-29,CT,3229.0,18.0,2211275.0,1225480.0,697784.0,0.344,0.196
3481,2021-03-30,CT,1617.0,2.0,2322415.0,1244384.0,713132.0,0.349,0.2
3482,2021-03-31,CT,832.0,1.0,2426455.0,1262503.0,725544.0,0.354,0.204
3483,2021-04-01,CT,1580.0,14.0,2484595.0,1284258.0,743564.0,0.36,0.209
3484,2021-04-02,CT,1488.0,4.0,2560585.0,1307704.0,765639.0,0.367,0.215
3485,2021-04-03,CT,0.0,0.0,2577515.0,1338982.0,795034.0,0.376,0.223
3486,2021-04-04,CT,0.0,0.0,2577515.0,1365965.0,816983.0,0.383,0.229
3487,2021-04-05,CT,2699.0,19.0,2577515.0,1385278.0,839506.0,0.389,0.235
3488,2021-04-06,CT,1074.0,7.0,2805115.0,1389383.0,843076.0,0.39,0.236
3489,2021-04-07,CT,1038.0,5.0,2813985.0,1414139.0,862554.0,0.397,0.242
3490,2021-04-08,CT,1012.0,5.0,2873725.0,1447944.0,887812.0,0.406,0.249
3491,2021-04-09,CT,1807.0,4.0,2972115.0,1486441.0,919764.0,0.417,0.258
3492,2021-04-10,CT,0.0,0.0,2991235.0,1519748.0,944060.0,0.426,0.265
3493,2021-04-11,CT,0.0,0.0,2991235.0,1555580.0,974687.0,0.436,0.273
3494,2021-04-12,CT,2985.0,13.0,2991235.0,1583584.0,1001744.0,0.444,0.281
3495,2021-04-13,CT,1118.0,17.0,3097585.0,1603712.0,1020173.0,0.45,0.286
3496,2021-04-14,CT,1609.0,10.0,3201205.0,1629882.0,1040433.0,0.457,0.292
3497,2021-04-15,CT,702.0,6.0,3247275.0,1654786.0,1058759.0,0.464,0.297
3498,2021-04-16,CT,1062.0,5.0,3326635.0,1689462.0,1083206.0,0.474,0.304
3499,2021-04-17,CT,0.0,0.0,3395165.0,1717977.0,1104482.0,0.482,0.31
3500,2021-04-18,CT,0.0,0.0,3395165.0,1744185.0,1127897.0,0.489,0.316
3501,2021-04-19,CT,2339.0,19.0,3395165.0,1762218.0,1147703.0,0.494,0.322
3502,2021-04-20,CT,738.0,6.0,3500125.0,1776427.0,1159600.0,0.498,0.325
3503,2021-04-21,CT,856.0,7.0,3521165.0,1793931.0,1177610.0,0.503,0.33
3504,2021-04-22,CT,737.0,12.0,3588735.0,1815120.0,1200180.0,0.509,0.337
3505,2021-04-23,CT,1034.0,8.0,3686495.0,1835971.0,1223146.0,0.515,0.343
3506,2021-04-24,CT,0.0,0.0,3716115.0,1858560.0,1250211.0,0.521,0.351
3507,2021-04-25,CT,0.0,0.0,3716115.0,1878986.0,1278901.0,0.527,0.359
3508,2021-04-26,CT,2167.0,19.0,3716115.0,1897401.0,1298869.0,0.532,0.364
3509,2021-04-27,CT,407.0,1.0,3794605.0,1907736.0,1306500.0,0.535,0.366
3510,2021-04-28,CT,621.0,13.0,3800005.0,1923029.0,1327319.0,0.539,0.372
3511,2021-04-29,CT,486.0,4.0,3832005.0,1937627.0,1350870.0,0.543,0.379
3512,2021-04-30,CT,786.0,13.0,3875845.0,1952869.0,1372774.0,0.548,0.385
3513,2021-05-01,CT,0.0,0.0,3915915.0,1967859.0,1402619.0,0.552,0.393
3514,2021-05-02,CT,0.0,0.0,3915915.0,1980863.0,1425477.0,0.556,0.4
3515,2021-05-03,CT,1312.0,15.0,3915915.0,1990235.0,1437969.0,0.558,0.403
3516,2021-05-04,CT,417.0,5.0,3955085.0,1995763.0,1447776.0,0.56,0.406
3517,2021-05-05,CT,609.0,7.0,3998075.0,2002749.0,1467107.0,0.562,0.411
3518,2021-05-06,CT,711.0,7.0,4021155.0,2014587.0,1493571.0,0.565,0.419
3519,2021-05-07,CT,436.0,6.0,4034395.0,2025677.0,1522810.0,0.568,0.427
3520,2021-05-08,CT,0.0,0.0,4077035.0,2034240.0,1553340.0,0.571,0.436
3521,2021-05-09,CT,0.0,0.0,4077035.0,2043434.0,1581885.0,0.573,0.444
3522,2021-05-10,CT,827.0,17.0,4077035.0,2053599.0,1604622.0,0.576,0.45
3523,2021-05-11,CT,409.0,2.0,4098555.0,2060086.0,1620658.0,0.578,0.455
3524,2021-05-12,CT,187.0,5.0,4123395.0,2065427.0,1636981.0,0.579,0.459
3525,2021-05-13,CT,471.0,7.0,4139135.0,2072166.0,1656431.0,0.581,0.465
3526,2021-05-14,CT,365.0,5.0,4200875.0,2078246.0,1676325.0,0.583,0.47
3527,2021-05-15,CT,0.0,0.0,4238825.0,2089008.0,1698193.0,0.586,0.476
3528,2021-05-16,CT,0.0,0.0,4238825.0,2104203.0,1719771.0,0.59,0.482
3529,2021-05-17,CT,662.0,21.0,4238825.0,2118098.0,1737243.0,0.594,0.487
3530,2021-05-18,CT,81.0,4.0,4282495.0,2127484.0,1745551.0,0.597,0.49
3531,2021-05-19,CT,228.0,6.0,4327815.0,2135973.0,1757184.0,0.599,0.493
3532,2021-05-20,CT,206.0,4.0,4375455.0,2150515.0,1775334.0,0.603,0.498
3533,2021-05-21,CT,171.0,4.0,4410955.0,2164655.0,1793724.0,0.607,0.503
3534,2021-05-22,CT,0.0,0.0,4418395.0,2181139.0,1814854.0,0.612,0.509
3535,2021-05-23,CT,0.0,0.0,4418395.0,2182355.0,1816180.0,0.612,0.509
3536,2021-05-24,CT,386.0,7.0,4418395.0,2203374.0,1840832.0,0.618,0.516
3537,2021-05-25,CT,181.0,2.0,4471025.0,2209618.0,1846899.0,0.62,0.518
3538,2021-05-26,CT,88.0,6.0,4474245.0,2216338.0,1855397.0,0.622,0.52
3539,2021-05-27,CT,157.0,3.0,4509665.0,2227382.0,1868188.0,0.625,0.524
3540,2021-05-28,CT,204.0,8.0,4513765.0,2237802.0,1882829.0,0.628,0.528
3541,2021-05-29,CT,0.0,0.0,4551515.0,2245018.0,1893039.0,0.63,0.531
3542,2021-05-30,CT,0.0,0.0,4551515.0,2251353.0,1902655.0,0.631,0.534
3543,2021-05-31,CT,0.0,0.0,,,,,
3544,2021-06-01,CT,222.0,6.0,4551515.0,2261237.0,1913791.0,0.634,0.537
3545,2021-06-02,CT,115.0,3.0,4564385.0,2263604.0,1915836.0,0.635,0.537
3546,2021-06-03,CT,70.0,,4581445.0,2267966.0,1922629.0,0.636,0.539
3547,2021-06-04,CT,143.0,1.0,4590675.0,2273295.0,1930105.0,0.638,0.541
3548,2021-06-05,CT,0.0,0.0,4613575.0,2273773.0,1930551.0,0.638,0.541
3549,2021-06-06,CT,0.0,0.0,4613575.0,2287436.0,1954006.0,0.642,0.548
3550,2021-06-07,CT,197.0,7.0,4613575.0,2293608.0,1969483.0,0.643,0.552
3551,2021-06-08,CT,66.0,2.0,4620265.0,2296853.0,1977831.0,0.644,0.555
3552,2021-06-09,CT,108.0,2.0,4622235.0,2300700.0,1987048.0,0.645,0.557
3553,2021-06-10,CT,57.0,3.0,4625815.0,2306716.0,1999526.0,0.647,0.561
3554,2021-06-11,CT,31.0,1.0,4631315.0,2306992.0,1999786.0,0.647,0.561
3555,2021-06-12,CT,0.0,0.0,4640115.0,2314257.0,2016147.0,0.649,0.565
3556,2021-06-13,CT,0.0,0.0,4640115.0,2319526.0,2027759.0,0.651,0.569
3557,2021-06-14,CT,115.0,2.0,4640115.0,2323728.0,2037700.0,0.652,0.572
3558,2021-06-15,CT,56.0,0.0,4645465.0,2328132.0,2052314.0,0.653,0.576
3559,2021-06-16,CT,39.0,2.0,4649255.0,2333883.0,2064217.0,0.655,0.579
3560,2021-06-17,CT,35.0,1.0,4655855.0,2339636.0,2075632.0,0.656,0.582
3561,2021-06-18,CT,70.0,4.0,4660855.0,2344081.0,2083664.0,0.657,0.584
3562,2021-06-19,CT,0.0,0.0,4678675.0,2349262.0,2092108.0,0.659,0.587
3563,2021-06-20,CT,0.0,0.0,4678675.0,2352667.0,2097513.0,0.66,0.588
3564,2021-06-21,CT,92.0,0.0,4678675.0,2356772.0,2104399.0,0.661,0.59
3565,2021-06-22,CT,45.0,2.0,4679635.0,2358724.0,2107541.0,0.662,0.591
3566,2021-06-23,CT,38.0,0.0,4685145.0,2361400.0,2111110.0,0.662,0.592
3567,2021-06-24,CT,153.0,3.0,4687585.0,2365490.0,2115931.0,0.663,0.593
3568,2021-06-25,CT,127.0,1.0,4701935.0,2369539.0,2121480.0,0.665,0.595
3569,2021-06-26,CT,0.0,0.0,4712475.0,2373795.0,2128684.0,0.666,0.597
3570,2021-06-27,CT,0.0,0.0,4712475.0,2378165.0,2140390.0,0.667,0.6
3571,2021-06-28,CT,141.0,1.0,4712475.0,2382234.0,2156160.0,0.668,0.605
3572,2021-06-29,CT,40.0,0.0,4718275.0,2384309.0,2158601.0,0.669,0.605
3573,2021-06-30,CT,51.0,2.0,4718695.0,2387807.0,2162465.0,0.67,0.607
3574,2021-07-01,CT,35.0,1.0,4723015.0,2392184.0,2167566.0,0.671,0.608
3575,2021-07-02,CT,89.0,0.0,4727635.0,2395831.0,2172171.0,0.672,0.609
3576,2021-07-03,CT,0.0,0.0,4731555.0,2396382.0,2172669.0,0.672,0.609
3577,2021-07-04,CT,0.0,0.0,4731555.0,2402617.0,2179767.0,0.674,0.611
3578,2021-07-05,CT,0.0,0.0,,,,,
3579,2021-07-06,CT,175.0,0.0,4731555.0,2406836.0,2184079.0,0.675,0.613
3580,2021-07-07,CT,92.0,0.0,4731555.0,2407644.0,2184860.0,0.675,0.613
3581,2021-07-08,CT,55.0,1.0,4768145.0,2410888.0,2188840.0,0.676,0.614
3582,2021-07-09,CT,171.0,0.0,4777565.0,2414765.0,2192962.0,0.677,0.615
3583,2021-07-10,CT,0.0,0.0,4783225.0,2418107.0,2196584.0,0.678,0.616
3584,2021-07-11,CT,0.0,0.0,4783225.0,2421411.0,2200143.0,0.679,0.617
3585,2021-07-12,CT,70.0,0.0,4783225.0,2424309.0,2203330.0,0.68,0.618
3586,2021-07-13,CT,206.0,0.0,4783785.0,2426257.0,2205208.0,0.681,0.619
3587,2021-07-14,CT,141.0,0.0,4787775.0,2428910.0,2207859.0,0.681,0.619
3588,2021-07-15,CT,150.0,3.0,4792615.0,2432435.0,2211353.0,0.682,0.62
3589,2021-07-16,CT,,,,,,,
3590,2020-01-22,DC,,,,,,,
3591,2020-01-23,DC,,,,,,,
3592,2020-01-24,DC,,,,,,,
3593,2020-01-25,DC,,,,,,,
3594,2020-01-26,DC,,,,,,,
3595,2020-01-27,DC,,,,,,,
3596,2020-01-28,DC,,,,,,,
3597,2020-01-29,DC,,,,,,,
3598,2020-01-30,DC,,,,,,,
3599,2020-01-31,DC,,,,,,,
3600,2020-02-01,DC,,,,,,,
3601,2020-02-02,DC,,,,,,,
3602,2020-02-03,DC,,,,,,,
3603,2020-02-04,DC,,,,,,,
3604,2020-02-05,DC,,,,,,,
3605,2020-02-06,DC,,,,,,,
3606,2020-02-07,DC,,,,,,,
3607,2020-02-08,DC,,,,,,,
3608,2020-02-09,DC,,,,,,,
3609,2020-02-10,DC,,,,,,,
3610,2020-02-11,DC,,,,,,,
3611,2020-02-12,DC,,,,,,,
3612,2020-02-13,DC,,,,,,,
3613,2020-02-14,DC,,,,,,,
3614,2020-02-15,DC,,,,,,,
3615,2020-02-16,DC,,,,,,,
3616,2020-02-17,DC,,,,,,,
3617,2020-02-18,DC,,,,,,,
3618,2020-02-19,DC,,,,,,,
3619,2020-02-20,DC,,,,,,,
3620,2020-02-21,DC,,,,,,,
3621,2020-02-22,DC,,,,,,,
3622,2020-02-23,DC,,,,,,,
3623,2020-02-24,DC,,,,,,,
3624,2020-02-25,DC,,,,,,,
3625,2020-02-26,DC,,,,,,,
3626,2020-02-27,DC,,,,,,,
3627,2020-02-28,DC,,,,,,,
3628,2020-02-29,DC,,,,,,,
3629,2020-03-01,DC,,,,,,,
3630,2020-03-02,DC,,,,,,,
3631,2020-03-03,DC,,,,,,,
3632,2020-03-04,DC,,,,,,,
3633,2020-03-05,DC,,,,,,,
3634,2020-03-06,DC,,,,,,,
3635,2020-03-07,DC,,,,,,,
3636,2020-03-08,DC,0.0,0.0,,,,,
3637,2020-03-09,DC,3.0,0.0,,,,,
3638,2020-03-10,DC,0.0,0.0,,,,,
3639,2020-03-11,DC,6.0,0.0,,,,,
3640,2020-03-12,DC,0.0,0.0,,,,,
3641,2020-03-13,DC,0.0,0.0,,,,,
3642,2020-03-14,DC,6.0,0.0,,,,,
3643,2020-03-15,DC,1.0,0.0,,,,,
3644,2020-03-16,DC,5.0,0.0,,,,,
3645,2020-03-17,DC,9.0,0.0,,,,,
3646,2020-03-18,DC,5.0,0.0,,,,,
3647,2020-03-19,DC,3.0,0.0,,,,,
3648,2020-03-20,DC,,0.0,,,,,
3649,2020-03-21,DC,6.0,1.0,,,,,
3650,2020-03-22,DC,21.0,0.0,,,,,
3651,2020-03-23,DC,18.0,1.0,,,,,
3652,2020-03-24,DC,21.0,0.0,,,,,
3653,2020-03-25,DC,46.0,0.0,,,,,
3654,2020-03-26,DC,48.0,1.0,,,,,
3655,2020-03-27,DC,36.0,0.0,,,,,
3656,2020-03-28,DC,37.0,1.0,,,,,
3657,2020-03-29,DC,38.0,1.0,,,,,
3658,2020-03-30,DC,59.0,4.0,,,,,
3659,2020-03-31,DC,94.0,0.0,,,,,
3660,2020-04-01,DC,91.0,2.0,,,,,
3661,2020-04-02,DC,67.0,1.0,,,,,
3662,2020-04-03,DC,104.0,3.0,,,,,
3663,2020-04-04,DC,145.0,6.0,,,,,
3664,2020-04-05,DC,96.0,1.0,,,,,
3665,2020-04-06,DC,99.0,2.0,,,,,
3666,2020-04-07,DC,114.0,0.0,,,,,
3667,2020-04-08,DC,229.0,3.0,,,,,
3668,2020-04-09,DC,83.0,5.0,,,,,
3669,2020-04-10,DC,137.0,6.0,,,,,
3670,2020-04-11,DC,118.0,9.0,,,,,
3671,2020-04-12,DC,97.0,3.0,,,,,
3672,2020-04-13,DC,80.0,2.0,,,,,
3673,2020-04-14,DC,103.0,15.0,,,,,
3674,2020-04-15,DC,139.0,5.0,,,,,
3675,2020-04-16,DC,153.0,9.0,,,,,
3676,2020-04-17,DC,126.0,5.0,,,,,
3677,2020-04-18,DC,190.0,5.0,,,,,
3678,2020-04-19,DC,127.0,5.0,,,,,
3679,2020-04-20,DC,134.0,9.0,,,,,
3680,2020-04-21,DC,171.0,7.0,,,,,
3681,2020-04-22,DC,108.0,15.0,,,,,
3682,2020-04-23,DC,155.0,12.0,,,,,
3683,2020-04-24,DC,167.0,14.0,,,,,
3684,2020-04-25,DC,171.0,12.0,,,,,
3685,2020-04-26,DC,142.0,13.0,,,,,
3686,2020-04-27,DC,51.0,7.0,,,,,
3687,2020-04-28,DC,102.0,5.0,,,,,
3688,2020-04-29,DC,112.0,15.0,,,,,
3689,2020-04-30,DC,217.0,19.0,,,,,
3690,2020-05-01,DC,335.0,7.0,,,,,
3691,2020-05-02,DC,139.0,9.0,,,,,
3692,2020-05-03,DC,219.0,11.0,,,,,
3693,2020-05-04,DC,154.0,7.0,,,,,
3694,2020-05-05,DC,152.0,6.0,,,,,
3695,2020-05-06,DC,139.0,13.0,,,,,
3696,2020-05-07,DC,193.0,8.0,,,,,
3697,2020-05-08,DC,245.0,19.0,,,,,
3698,2020-05-09,DC,203.0,7.0,,,,,
3699,2020-05-10,DC,170.0,12.0,,,,,
3700,2020-05-11,DC,117.0,5.0,,,,,
3701,2020-05-12,DC,96.0,8.0,,,,,
3702,2020-05-13,DC,99.0,14.0,,,,,
3703,2020-05-14,DC,152.0,8.0,,,,,
3704,2020-05-15,DC,135.0,10.0,,,,,
3705,2020-05-16,DC,171.0,7.0,,,,,
3706,2020-05-17,DC,81.0,8.0,,,,,
3707,2020-05-18,DC,147.0,9.0,,,,,
3708,2020-05-19,DC,164.0,8.0,,,,,
3709,2020-05-20,DC,117.0,7.0,,,,,
3710,2020-05-21,DC,237.0,5.0,,,,,
3711,2020-05-22,DC,105.0,6.0,,,,,
3712,2020-05-23,DC,73.0,9.0,,,,,
3713,2020-05-24,DC,144.0,5.0,,,,,
3714,2020-05-25,DC,115.0,8.0,,,,,
3715,2020-05-26,DC,109.0,0.0,,,,,
3716,2020-05-27,DC,72.0,5.0,,,,,
3717,2020-05-28,DC,86.0,8.0,,,,,
3718,2020-05-29,DC,46.0,7.0,,,,,
3719,2020-05-30,DC,179.0,2.0,,,,,
3720,2020-05-31,DC,84.0,4.0,,,,,
3721,2020-06-01,DC,56.0,2.0,,,,,
3722,2020-06-02,DC,29.0,2.0,,,,,
3723,2020-06-03,DC,130.0,3.0,,,,,
3724,2020-06-04,DC,104.0,2.0,,,,,
3725,2020-06-05,DC,79.0,4.0,,,,,
3726,2020-06-06,DC,70.0,4.0,,,,,
3727,2020-06-07,DC,63.0,6.0,,,,,
3728,2020-06-08,DC,57.0,2.0,,,,,
3729,2020-06-09,DC,85.0,4.0,,,,,
3730,2020-06-10,DC,63.0,4.0,,,,,
3731,2020-06-11,DC,52.0,3.0,,,,,
3732,2020-06-12,DC,65.0,4.0,,,,,
3733,2020-06-13,DC,55.0,5.0,,,,,
3734,2020-06-14,DC,58.0,4.0,,,,,
3735,2020-06-15,DC,32.0,0.0,,,,,
3736,2020-06-16,DC,19.0,5.0,,,,,
3737,2020-06-17,DC,29.0,3.0,,,,,
3738,2020-06-18,DC,56.0,4.0,,,,,
3739,2020-06-19,DC,49.0,3.0,,,,,
3740,2020-06-20,DC,32.0,1.0,,,,,
3741,2020-06-21,DC,36.0,2.0,,,,,
3742,2020-06-22,DC,38.0,2.0,,,,,
3743,2020-06-23,DC,36.0,2.0,,,,,
3744,2020-06-24,DC,34.0,4.0,,,,,
3745,2020-06-25,DC,31.0,2.0,,,,,
3746,2020-06-26,DC,26.0,3.0,,,,,
3747,2020-06-27,DC,31.0,2.0,,,,,
3748,2020-06-28,DC,32.0,2.0,,,,,
3749,2020-06-29,DC,44.0,1.0,,,,,
3750,2020-06-30,DC,35.0,0.0,,,,,
3751,2020-07-01,DC,38.0,2.0,,,,,
3752,2020-07-02,DC,25.0,1.0,,,,,
3753,2020-07-03,DC,45.0,1.0,,,,,
3754,2020-07-04,DC,12.0,2.0,,,,,
3755,2020-07-05,DC,35.0,2.0,,,,,
3756,2020-07-06,DC,33.0,2.0,,,,,
3757,2020-07-07,DC,54.0,0.0,,,,,
3758,2020-07-08,DC,73.0,3.0,,,,,
3759,2020-07-09,DC,37.0,4.0,,,,,
3760,2020-07-10,DC,64.0,0.0,,,,,
3761,2020-07-11,DC,58.0,0.0,,,,,
3762,2020-07-12,DC,46.0,0.0,,,,,
3763,2020-07-13,DC,59.0,0.0,,,,,
3764,2020-07-14,DC,40.0,0.0,,,,,
3765,2020-07-15,DC,80.0,3.0,,,,,
3766,2020-07-16,DC,50.0,3.0,,,,,
3767,2020-07-17,DC,39.0,3.0,,,,,
3768,2020-07-18,DC,79.0,1.0,,,,,
3769,2020-07-19,DC,67.0,0.0,,,,,
3770,2020-07-20,DC,78.0,1.0,,,,,
3771,2020-07-21,DC,88.0,1.0,,,,,
3772,2020-07-22,DC,102.0,0.0,,,,,
3773,2020-07-23,DC,42.0,1.0,,,,,
3774,2020-07-24,DC,78.0,0.0,,,,,
3775,2020-07-25,DC,68.0,0.0,,,,,
3776,2020-07-26,DC,63.0,0.0,,,,,
3777,2020-07-27,DC,78.0,1.0,,,,,
3778,2020-07-28,DC,87.0,1.0,,,,,
3779,2020-07-29,DC,54.0,1.0,,,,,
3780,2020-07-30,DC,58.0,0.0,,,,,
3781,2020-07-31,DC,69.0,1.0,,,,,
3782,2020-08-01,DC,79.0,0.0,,,,,
3783,2020-08-02,DC,69.0,1.0,,,,,
3784,2020-08-03,DC,39.0,0.0,,,,,
3785,2020-08-04,DC,85.0,1.0,,,,,
3786,2020-08-05,DC,45.0,0.0,,,,,
3787,2020-08-06,DC,75.0,0.0,,,,,
3788,2020-08-07,DC,71.0,2.0,,,,,
3789,2020-08-08,DC,64.0,1.0,,,,,
3790,2020-08-09,DC,100.0,1.0,,,,,
3791,2020-08-10,DC,54.0,0.0,,,,,
3792,2020-08-11,DC,89.0,2.0,,,,,
3793,2020-08-12,DC,63.0,0.0,,,,,
3794,2020-08-13,DC,65.0,1.0,,,,,
3795,2020-08-14,DC,94.0,0.0,,,,,
3796,2020-08-15,DC,41.0,3.0,,,,,
3797,2020-08-16,DC,61.0,0.0,,,,,
3798,2020-08-17,DC,53.0,0.0,,,,,
3799,2020-08-18,DC,52.0,2.0,,,,,
3800,2020-08-19,DC,29.0,1.0,,,,,
3801,2020-08-20,DC,55.0,1.0,,,,,
3802,2020-08-21,DC,60.0,1.0,,,,,
3803,2020-08-22,DC,65.0,2.0,,,,,
3804,2020-08-23,DC,56.0,0.0,,,,,
3805,2020-08-24,DC,49.0,0.0,,,,,
3806,2020-08-25,DC,45.0,0.0,,,,,
3807,2020-08-26,DC,38.0,1.0,,,,,
3808,2020-08-27,DC,72.0,0.0,,,,,
3809,2020-08-28,DC,57.0,0.0,,,,,
3810,2020-08-29,DC,74.0,0.0,,,,,
3811,2020-08-30,DC,34.0,1.0,,,,,
3812,2020-08-31,DC,33.0,1.0,,,,,
3813,2020-09-01,DC,57.0,0.0,,,,,
3814,2020-09-02,DC,28.0,1.0,,,,,
3815,2020-09-03,DC,58.0,1.0,,,,,
3816,2020-09-04,DC,51.0,2.0,,,,,
3817,2020-09-05,DC,52.0,0.0,,,,,
3818,2020-09-06,DC,41.0,0.0,,,,,
